date,judul,username,tweet,plot,akting,direktor
https://t.co/4L0txfSaVv",0,0,0
2021-02-10 09:00:55+00:00,The Yin-Yang Master: Dream of Eternity,cupofmatchaa,"The Yin-Yang Master: Dream of Eternity 2020
Film ini lagi banyak diperbincangin dan baru release di netflix tgl 5 Feb kemaren
Menurutku film ini worth banget buat ditonton terutama yang suka genre xianxia
Yang bikin terkesan itu konflik cerita yang simple bgt tapi bisa... https://t.co/fFaUHlM8nL",1,0,0
2021-02-07 10:47:40+00:00,The Yin-Yang Master: Dream of Eternity,aniqdxnish,"Akhirnya jumpa juga cerita yang best dan kena dengan jiwa. Aksi dalam cerita ni sumpah best. 8.5/10
The Yin-Yang Master : Dream of Eternity https://t.co/k2Qm0IhQNS",1,0,0
2021-02-13 15:08:15+00:00,The Yin-Yang Master: Dream of Eternity,rosarimelda,"Nahhh...suka ending yg begini nih.... CGI ter-aestetik ga sih inihhh??? Mana Boya jadi kece badaiii begitu....pusing akutuhhh.... Kenapa rupawan sekali pemain2nya??? Udah kek lukisan....🤭
Seen ""The Yin-Yang Master: Dream Of Eternity"" on Netflix yet?
https://t.co/yAcQc9oS0z",0,0,1
2021-02-06 16:08:10+00:00,The Yin-Yang Master: Dream of Eternity,Angela_Tiwi,tadi gw abis nonton movie The Yin-Yang Master: Dream of Eternity di Netflix. nonton di LED PC adik gw. adik gw sibuk cek2 codingannya utk kerjaan dia. gw ntn movienya di akun dia punya. adik gw bilang itu pas ending kyk mau buat lanjutan. gw pkr gak mungkin ada lanjutan krn.....,0,0,0
2022-11-22 09:08:20+00:00,The Yin-Yang Master: Dream of Eternity,wowo_rock,"#039. The Yin-Yang Master: Dream Of Eternity 

dibintangi oleh sejumlah aktor &amp; aktris papan atas China: Mark Chao, Allen Deng, Olivia Wang &amp; Jessie Li
Berkisah tentang empat master ilmu Yin-Yang terbaik China yang dipanggil ke ibu kota untuk membunuh iblis terkuat di muka bumi. https://t.co/wVtR9kwAKA",0,0,0
2022-10-29 02:58:10+00:00,The Yin-Yang Master: Dream of Eternity,baurbaru,"The Yin-Yang Master: Dream of Eternity (2020)

Storyline cakep, CGI cakep, pemain cakep, kostum cakep. Double male leads yang cekcok mulu, tapi saling melindungi. Nonton ini harus fokus, karena ceritanya bener-bener padat.

Personal rating: 9.8/10 https://t.co/gcvDchvIQo",1,1,1
2021-02-06 15:39:44+00:00,Tinker Tailor Soldier Spy,FarhanMohd26,mencoba lebih memahami plot film tinker tailor soldier spy dengan rewatch ketiga kali. berharap mendapatkan insight penuh dari konfliknya eh kenapa malah baru sadar kalo ini karakter pada gay,0,0,0
2020-11-08 08:41:50+00:00,Tinker Tailor Soldier Spy,ArvinTunas,"@ridlwandjogja Tinker tailor soldier spy keren, plot twist mantab. Sayang gak ada lanjutannya",1,0,0
2018-08-22 04:01:29+00:00,Tinker Tailor Soldier Spy,pacarnyanero,"dulu nonton Tinker Tailor Soldier Spy ga ngerti gimana plot nya
Setelah nonton ulang ternyata ini film dark sekaliiii owo",0,0,0
2018-07-08 06:25:19+00:00,Tinker Tailor Soldier Spy,Cha_Aznable,"Aku baru sedar aku ade interest dgn movie yg genre boring &amp; slow plot ni..
127 Hours
All is Lost
The Revenant
Mother!
Shallow Water
Tinker Tailor Soldier Spy
Anna Karenina
Gravity
Apollo 18
Contagion
Paranoid Park
Ade sape nk suggest boring movie yg best?",0,0,0
2013-07-24 15:06:41+00:00,Tinker Tailor Soldier Spy,InasaF,"Setelah setengah buku membaca novelnya, akhirnya gw bisa mengerti plot Tinker Tailor Soldier Spy.",0,0,0
2012-03-13 01:24:36+00:00,Tinker Tailor Soldier Spy,Arvanofsky,"Tinker Tailor Soldier Spy, film spionase paling serius yang pernah saya tonton..
plot ceritanya rada2 gak mudeng.. -____-",-1,0,0
2022-09-14 03:34:03+00:00,Tinker Tailor Soldier Spy,WatchmenID,"Cerita Hunt bisa mengingatkan kami tentang cerita The Departed karya Martin Scorcese dan Tinker Tailor Soldier Spy yang disutradarai oleh Tomas Alfredson.
Sebuah film spionase yang penuh dengan misteri yang memaksa penonton untuk mencari tahu siapa ‘tikus’ yang sebenarnya https://t.co/8XHgJg8F9b",0,0,0
2020-12-14 04:47:53+00:00,Tinker Tailor Soldier Spy,ryakair,"Salah satu cerita terbaik ttg Perang Dingin. Belum pernah baca Tinker, Tailor, Soldier, Spy. Tapi nonton filmnya udah berkali-kali. #RIPJohnleCarre",0,0,0
2017-12-17 13:02:45+00:00,Tinker Tailor Soldier Spy,accountistry,"Tinker Tailor Soldier Spy: aku expect mind bottling punya cerita, tapi cerita ni cuma cerita investigation biasa.",0,0,0
2017-08-17 14:07:01+00:00,Tinker Tailor Soldier Spy,mdanial25150,Tinker Tailor Soldier Spy ni punya level complicated sampai tahap harus buka Wikipedia baru bisa paham ceritanya lol,0,0,0
2015-07-22 12:21:28+00:00,Tinker Tailor Soldier Spy,shuuueee,Slownya cerita tinker tailor soldier spy niii 😪😪,0,0,0
2012-03-06 09:44:30+00:00,Tinker Tailor Soldier Spy,farberawz,baru ngerti aluran cerita film Tinker Tailor Soldier Spy. ternyata berat juga ceritanya,0,0,0
2014-02-10 00:41:44+00:00,Tinker Tailor Soldier Spy,ElitGlobal_LFC,"Orang yang fanatik selalu berusaha untuk menutupi keraguannya - dialog film ""Tinker Tailor Soldier Spy""",0,0,0
2012-04-19 14:37:26+00:00,Tinker Tailor Soldier Spy,sid__diq,"Nonton Tinker Tailor Soldier Spy ini bener2 butuh stamina.. Alur bolak balik, minim dialog, detail yg ga boleh lewat.. Good spy movie 8,5/10",1,0,0
2012-02-18 17:45:57+00:00,Tinker Tailor Soldier Spy,uk88uk8,"Just finished watching tinker tailor soldier spy,  ketauan si siapa penghianatnya, cuma ga ""enjoy"" ngikutin dialog ama alurnya.",0,0,0
2022-01-22 04:12:38+00:00,Tinker Tailor Soldier Spy,djaycoholyc,"Kalau lo demen Tinker Tailor Soldier Spy, lo kemungkinan akan suka sama film ini.
Tipikal film slowburn yang konfliknya menanjak terus sampai ending.",0,0,0
2013-09-19 00:56:36+00:00,Tinker Tailor Soldier Spy,MiKartika,Anjrit seru tnyata.. Pnasaran ending nya..… ★ Tinker Tailor Soldier Spy (at Cluster Verina Graha Raya - Bintaro) — https://t.co/KHLRnr9jgU,1,0,0
2012-08-20 10:54:08+00:00,Tinker Tailor Soldier Spy,devilfoods,Masih terkagum-kagum dengan ending film Tinker Tailor Soldier Spy.,1,0,0
2012-02-02 16:02:17+00:00,Tinker Tailor Soldier Spy,sayoga,"lagu La Mer ini asik sekali, pas banget jadi lagu ending film  tinker tailor soldier spy",0,0,0
2012-12-30 04:25:00+00:00,Tinker Tailor Soldier Spy,indocannon,Akting Gary Oldman di Tinker Tailor Soldier Spy yang akhirnya bikin doi dapet nominasi Oscar. Meski akhirnya kalah.,0,1,0
2012-12-24 09:52:13+00:00,Tinker Tailor Soldier Spy,RossyAnggi,"@Icemanmania @Ricciuno btw,aq td beli dvd War Horse dan Tinker,tailor,soldier,spy..msh penasaran ama akting mas ben di film lain,hihi..",0,0,0
2012-06-06 13:13:49+00:00,Tinker Tailor Soldier Spy,SoeCCinema,Lalu film terakhir2 yg ditonton tetapi mengedepankan akting natural yg bagus adalah Tinker Tailor Soldier &amp; Spy !,0,1,0
2012-04-03 16:11:44+00:00,Tinker Tailor Soldier Spy,Geman_Sinaga,"Tinker Tailor Soldier Spy film mata-mata yang oke. keren filmnya, keren akting dari Pak Gary Oldman.",1,1,0
2012-03-07 16:11:35+00:00,Tinker Tailor Soldier Spy,5brada,Tinker Tailor Soldier Spy berat. Butuh konsentrasi tinggi dan pengetahuan tentang MI6. Tapi musik setting gambar dan akting mantap.,0,1,0
2012-03-03 04:17:46+00:00,Tinker Tailor Soldier Spy,pepsigolda,"@ajengapg kmrn gw nonton Tinker Tailor Soldier Spy, keren jeng. rapi bgt. ide standar, tp eksekusi rapi. akting subtle tp nampol",1,1,1
2012-01-22 13:48:33+00:00,Tinker Tailor Soldier Spy,Ockiee,"Film spy yg rumit... Tinker tailor soldier spy, tp akting gary oldman-nya keren sih...",0,1,0
2012-07-20 08:23:40+00:00,Tinker Tailor Soldier Spy,adam_prakasa,"Hoo.. Svetlana Khodchenkova itu yang main Tinker, Tailor, Soldier, Spy. Aktris Rusia juga..",0,0,0
2021-10-12 00:44:41+00:00,Tinker Tailor Soldier Spy,amarwatasutaa,"@moviemenfes The Imitation Game sama Tinker Tailor Soldier Spy, meski bkn pemeran utamanya, tp aktingnya keren 👍",0,1,0
2019-06-01 17:55:37+00:00,Film Benji,xbgs_,"89. Benji (Brandon Camp, 2018)
Petualangan seokor anjing dalam upaya penyelamatan dua bocah yang diculik. Film anak-anak dengan cerita sederhana yang diberi sedikit unsur ketegangan ini, menjadi tontonan yang pas dan menghibur! Love, Benji❤
⭐ 7/10 https://t.co/uU0AANHdQP",1,0,0
2017-03-26 06:03:56+00:00,Film Brimstone,Iradat23,Menikmati akting Dakota Fanning sambil download film yang lain. 😁 ★ Brimstone (at Hang Out Cafe Part II) — https://t.co/Z6puy5vWHU,0,1,0
2020-07-14 04:39:55+00:00,Film Extraterrestrial,39ricc,@subtanyarl keinget film extraterrestrial. pas otw ke planet baru malah kesasar. eh plot twist,0,0,0
2015-04-15 17:31:40+00:00,Film Extraterrestrial,DefiandPUBG,Film dengan ending terPHP yang pernh sya lihat ★ Extraterrestrial — https://t.co/Fwqnb9DWkG,0,0,0
2015-07-16 15:10:26+00:00,Film Extraterrestrial,thykaa_,"karna film kmudian mnjadi jelek disaat pemeran utamanya uelek + sifat menjengkelkan 😣
I hate… ★ Extraterrestrial — https://t.co/PQAH84ir2P",0,-1,0
2020-01-01 20:12:12+00:00,Film Pain and Glory,scorchinox,"44. Dolor y Gloria (Pain and Glory)
Pain and Glory adalah film yang bercerita tentang seroang sutradara yang ""dealing"" dengan masa lalunya dan merefleksik diri dengan kondisinya sekarang. the color is gorgeous, its well-acted and man, what an ending. loved it.
sywi? maybe? https://t.co/a2g5vee218",1,1,1
2020-02-24 11:23:53+00:00,Film Pain and Glory,menontonid,"Pain and Glory
Sutradara: Pedro Almodóvar
Pemain: Antonio Banderas, Penélope Cruz, Julieta Serrano
Film non-English yang keren bukan Parasite aja. Pain and Glory ini juga masterpiece. Bercerita tentang sutradara yang mulai turun pamornya, loosely-based hidup Almodóvar sendiri. https://t.co/h0hqROBfe1",1,0,0
2018-01-06 01:17:35+00:00,Film The Snowman,karinawinss,"5. The Snowman (2017) setelah semua pilihan random &amp; cerita convoluted, film ini masih punya nyali masukin teaser seolah film ini bakal ada sekuelnya. seolah film ini banyak yang suka. SEOLAH penonton begitu peduli &amp; minta nambah lagi. HA!
like a snowball in front of a radiator! https://t.co/YkhRFJLaWm",0,0,0
2018-08-19 03:43:35+00:00,Here Comes the Boom,retepsnarf,"@WatchmenID Here Comes The Boom
Guru SMA jd fighter MMA untuk cari dana buat tim paduan suara sekolahnya.
Mulai dr bawah, tarung dr tempat ala kadarnya sampai tampil di UFC.
Ga ada dasar MMA, tp punya power one hit KO.
Bukan terbaik dr segi cerita, tp ini komedi 🤣
Kevin James
Salma Hayek",0,0,0
2014-04-13 04:30:27+00:00,Here Comes the Boom,geemeen,"Here Comes the Boom &amp; Warrior, cerita tentang guru yang side jobnya jadi petarung bebas.",0,0,0
2014-01-18 15:19:59+00:00,Here Comes the Boom,adrian_4d,Cerita lucu tapi ada inspirasiny langka inih.... ★ Here Comes the Boom — https://t.co/poUlof97Dc,0,0,0
2013-06-03 23:14:57+00:00,Here Comes the Boom,mohdzaid,Best cerita nya Here Comes The Boom.. haha http://t.co/qqEfKydyKn,1,0,0
2013-05-10 14:57:41+00:00,Here Comes the Boom,solihinfaeez,"yang lagi nge rasa down, coba nonton Here Comes The Boom. 😊",0,0,0
2013-01-28 16:04:29+00:00,Here Comes the Boom,AhmadIrfaann,"habis dah cerita here comes the boom, lawa bgt",0,0,0
2013-01-26 12:06:23+00:00,Here Comes the Boom,masdrag,Here comes the boom ini film komedi yang keren. Cerita gak menggurui dan ufc-nya mantap,1,0,0
2013-01-25 12:59:12+00:00,Here Comes the Boom,rasndeso,bagi yg suka download film ada film bagus judulnya Here Comes The Boom - cerita ttg pengorbanan guru yg ikut MMA utk sekolahnya,1,0,0
2013-01-24 06:19:06+00:00,Here Comes the Boom,iankmovie,"HERE COMES THE BOOM (Komedi)
Pemain:
Kevin James
Salma Hayek
Henry Winkler

Berkisah tentang seorang guru... http://t.co/VGXri5IO",0,0,0
2020-08-24 07:41:27+00:00,One Direction: This Is Us,nisapahayoo,"@onedfess Aku awal nonton this is us pas one direction blm Hiatus aku ga nangis, tapi kalo sekarang beda cerita, aku malah nangis sampe sesenggukan ;""((",0,0,0
2020-07-22 11:53:07+00:00,One Direction: This Is Us,hufflemione,"Ga terasa udah #10YearsOneDirection🎉
Kenal lebih mendalam sama One Direction lewat film dokumentasi konser One Direction: This Is Us🎬 
Yang satu ini bukan film dokumentasi biasa, selain ngeliat konser, dengerin lagu-lagunya. Kita ngeliat juga cerita dibaliknya✨ https://t.co/LYsoAyhc6L",0,0,0
2019-12-30 12:52:54+00:00,One Direction: This Is Us,naim_pasha,"@jeketifeed Mending film dokumenter/biografi JKT48 gitu, contohlah Slank Nggak Ada Matinya, One Direction This is Us, sama Bohemian Rhapsody (Queen), film-film itu justru lebih menceritakan perjuangan membesarkan band-band tersebut, daripada ini Viva JKT48, cerita fiktif, absurd",0,0,0
2013-07-11 16:00:21+00:00,One Direction: This Is Us,KayuHolly,"Film One Direction, ""THIS IS US"" tanpa skrip dan penuh spontanitas #Hollywood #OneDirection #ThisIsUs",0,0,0
2020-05-11 13:35:33+00:00,Quarantine 2 Terminal,snowr3x,"Quarantine 2: Terminal - gk musti nonton yg pertama, cerita tentang virus yg bisa bikin jadi zombie #zombiemovie #netflix #quarantine2 https://t.co/31DWK2b4XI",0,0,0
2012-04-16 17:21:57+00:00,Quarantine 2 Terminal,Yannarotama,Quarantine 2 : terminal.. Kenapa aneh gini ceritanya..,-1,0,0
2022-11-04 18:12:04+00:00,Seven Psychopaths,epymos,"Seven psychopaths (2012)
Gk tau mendeskripsikan film macam apa ini rasanya beda aja dr yg lain, yg jelas ditonton enak.
Dari humor, plot, smpe efek sadisnya ok",1,0,0
2019-08-22 12:43:55+00:00,Seven Psychopaths,xdyrarara,"Seven Psychopaths
No, no, no, ini bukan film action bunuh-bunuhan ala john wick atau the expendables, tapi cerita unik tentang seorang scriptwriter yg mencoba menulis cerita ttg 7 psychopath yg ternyata berakhir dengan... ;)
Level bikin nangis: Dada rasanya kaya bolong https://t.co/N2Th5rtDOT",0,0,0
2015-07-23 12:32:51+00:00,Seven Psychopaths,atemkevin,Sayang nge-twistnya di tengah cerita... ★ Seven Psychopaths — https://t.co/VmPVztRPp4,0,0,0
2014-04-24 11:48:48+00:00,Seven Psychopaths,DearTomato,Cerita seven psychopaths ni bagus cuma slow. Mengantuk.,0,0,0
2014-02-16 06:53:00+00:00,Seven Psychopaths,xANG_GAx,"Menarik nih cerita film Seven Psychopaths. Tujuh psikopat, satu penulis cerita film, dan satu ekor anjing.",0,0,0
2013-06-12 16:38:47+00:00,Seven Psychopaths,ramajida,"""Akhir cerita aku yg tentukan sesuai caraku."" - Billy, Seven Psychopaths",0,0,0
2013-04-19 14:08:19+00:00,Seven Psychopaths,kikinsays,"@BPPMEQuilibrium Seven Psychopaths sgt direkomendasikan. Ini ""cuma"" cerita ssorg yg membantu sahabatnya. Film yg ""lucu"" dg caranya sendiri.",1,0,0
2013-01-24 15:57:59+00:00,Seven Psychopaths,_dikkai,Film dalam film cerita dalam cerita itulah seven psychopaths ,0,0,0
2012-11-23 18:49:48+00:00,Seven Psychopaths,hadiakbarbar,Seven Psychopaths is awesome!! Kisah obsesi org bikin cerita ttg psikopat. fantasi yang liar. lebih pas ditonton dalam keadaan hang over ;p,1,0,0
2013-08-02 09:21:27+00:00,Seven Psychopaths,dikausman,"Geblek, sadis, kocak dan ending yang bikin ngakak.. ★ Seven Psychopaths — https://t.co/PiDsUNIsyK",0,0,0
2013-06-03 18:06:15+00:00,Seven Psychopaths,ZiaRinanda,"Kenapa begini ending seven psychopaths -,- kenapa selalu begini ending film yg ku liat. Lagi2 yg baik hrs kalah (ʃ_⌣̀ )/| sedih tpi aneh!",0,0,0
2012-11-25 10:47:25+00:00,Seven Psychopaths,tweetingmac,Suka banget ending di bagian creditnya Seven Psychopaths! Bravo!,1,0,0
2012-11-18 23:07:58+00:00,Seven Psychopaths,Okki_Sutanto,"Butuh hiburan absurd dibalut komedi cerdas, akting mumpuni, adegan sadis, dan makna berlapis? Silakan nonton Seven Psychopaths! :)",0,1,0
2012-08-04 16:11:56+00:00,StreetDance 2,okidokz,"Streetdance 2: standar abis. Kecewa saya. It has some cool tricks, tp dikemasnya ga bagus bgt. Ga klimaks jg. Plot dan casting sucks.",-1,-1,1
2012-08-01 16:26:17+00:00,StreetDance 2,gkersaning,"Cerita StreetDance 2 itu hampir sama kayak Step up 3 , kata gue sih keren tapi bagusan step up 3 , belom ada yang ngalahin step up 3 .",0,0,0
2012-08-07 12:22:28+00:00,StreetDance 2,SilalahiDarwin,"Pemeran utama cewek di film streetdance 2 ni benar2 cantik lah, seksinya sedunia lg",0,1,0
2012-08-05 12:51:23+00:00,StreetDance 2,edwina_wyn,"Yg jelas gw perlu was2 sama Eva di Streetdance 2. Baru kali @rayyihidayah nanya pemeran cewek di film. Biasanya cuek. Yes, she's pretty.",0,1,0
2020-07-19 13:10:09+00:00,The Bounty Hunter,tweetsains,"Cowboy Bebop: The Movie (2001) 
IMDB: 7.9/10
Plot: Letupan pengganas melepaskan virus yang amat berbahaya kepada manusia. Oleh itu, terpulanglah kepada kru ""bounty-hunter"" bernama Bebop untuk untuk menangkap pengganas tersebut https://t.co/ZBWkKEYdcq",0,0,0
2013-02-05 14:30:13+00:00,The Disappearance of Haruhi Suzumiya,harrynto,"The Disappearance of Haruhi Suzumiya bagus juga ceritanya, pesan moralnya juga ada. Walau rada bingung pas di tengah cerita. :D",1,0,1
2011-06-01 16:46:03+00:00,The Disappearance of Haruhi Suzumiya,akmaloppa,Astaga udah lama gak nonton anime dengan cerita berat gini hahahaha..... Agak pusing juga @animax the disappearance of haruhi suzumiya,0,0,0
2013-04-06 05:31:47+00:00,The Disappearance of Haruhi Suzumiya,aizzani,"Ending the disappearance of Haruhi Suzumiya mmg spoil gila, pening kpla otak aku.",0,0,0
2022-02-28 14:07:40+00:00,The Men Who Stare at Goats,AristiaVd,Akuu blg ga pernah nonton The Men Who Stare At Goats ke Era dan  langsung di suruh nonton soalnya dia ga ada teman bahas topik yang mirip-mirip cerita filmnya. Lumayan bagus sih kalo menurut aku.,1,0,0
2020-05-16 11:18:32+00:00,The Woman in Black,jazzhigashikata,"@bujangbangket 1. Woman in Black (yang kesatu tapi, yg kedua sampah)- ini asli serem menurutku ya 👻 
2. The Awakening (agak beda dr film horor biasanya)
Kalo asia dr Thailand, Korsel, China ma Jepang pasti serem; dr barat plg rekomen dr Inggris suka ada plot twistnya",0,0,0
2021-04-27 13:01:15+00:00,The Woman in Black,qamadhieta,"#NgabubureadChallenge @gramediadotcom Day 1⃣5⃣
The Woman in Black - Susan Hill
Kayaknya novel beda banget sama filmnya.  Kalau film kan langsung Kipps yang muncul, sedang di sini bosnya dia sebagai pembuka cerita. Soal serem belum tau nih lebih menakutkan buku atau film. https://t.co/ShgaUREkbQ",0,0,0
2016-03-02 14:44:48+00:00,The Woman in Black,dausyahaya,"Cerita paling seram bagi aku the only one is The Conjuring. liat dua kali pun masih kaget lagi. Second, woman in black yang pertama. behhh",0,0,0
2015-04-29 15:59:52+00:00,The Woman in Black,yaelahFeer,Horor ? Lebih horor cerita cinta abang dek 😂🎬 ★ The Woman in Black: Angels of Death — https://t.co/lr6PR8PE34,0,0,0
2015-03-01 17:24:43+00:00,The Woman in Black,Yusasanda,"Lumayan👍
Setanee suangaar medeni🙈
Tapi lebih menegangkan dan cerita… ★ The Woman in Black: Angels of Death — https://t.co/JPAZlC8osM",0,0,0
2015-02-21 18:36:46+00:00,The Woman in Black,thikasiisesill,serem sii tapi cerita'ny rada ga nyambung 👻😱✌️ ★ The Woman in Black: Angels of Death — https://t.co/dXxNmf7csY,-1,0,0
2015-01-17 12:05:34+00:00,The Woman in Black,ameiliamel,Kagak seruuuuuu.. cerita nya absurd ★ The Woman in Black: Angels of Death (with Sandi at XXI Mal Taman Anggrek) — https://t.co/zfeG1hk6Qi,-1,0,0
2015-01-14 14:39:07+00:00,The Woman in Black,aiephitam,"The Woman in Black 2: Angels of Death.
- Dari segi cerita ga banget, seriusan kagak paham alurnya gue, gak… — https://t.co/ufasbQKZcP",-1,0,0
2015-01-14 12:47:48+00:00,The Woman in Black,NrAienulSyhd,"The woman in black --'
Cerita gajelas cuman kaget2 doang --'
2015-01-14 12:28:35+00:00,The Woman in Black,Nora_Nyza,The Woman in Black 2.",-1,0,0
2013-08-01 09:36:24+00:00,The Woman in Black,mirna_ps,The conjuring emang serem. Tapi kalo segi cerita bagusan Woman in Black!,1,0,0
2013-05-26 08:43:34+00:00,The Woman in Black,delchan90,Seketika itu rasa merinding gw gara2 cerita the woman in black ilang gara2 ngurusin siapa peran utama dan jagoannya di film -.-,0,0,0
2013-04-18 10:47:57+00:00,The Woman in Black,Ak_Fiq,terbaik la cerita The Woman in Black ni..,1,0,0
2013-04-07 14:01:01+00:00,The Woman in Black,ahmadridhwan9,Tak menakutkan dan bosan cerita the woman in black ni .,-1,0,0
2013-03-07 13:40:34+00:00,The Woman in Black,dwikymhndr,Masi bingung dgn cerita The Woman In Black.,-1,0,0
2013-03-06 02:02:05+00:00,The Woman in Black,siis1990,Ini cerita the woman in black gmna deh . Gk ngerti gni guee fufufufu,-1,0,0
2013-03-02 16:07:50+00:00,The Woman in Black,fifinrfqhh,Aku tak paham cerita The Woman In Black tadi. T_T,0,0,0
2013-03-02 14:56:53+00:00,The Woman in Black,fatinrzali,berdebar juga nonton The Woman In Black ni.,0,0,0
2013-03-02 14:47:35+00:00,The Woman in Black,nuurisherika,Cerita The woman in black ni agak menyeramkan lah!!!,0,0,0
2013-03-02 14:21:55+00:00,The Woman in Black,Nurhidayahprdw,Jadi cerita malem mingguan sakit dikamar ditemenin sama ini😷😷😪😢😆 ★ The Woman in Black — http://t.co/QjEpKa9uLm,0,0,0
2013-02-13 10:38:14+00:00,The Woman in Black,iamzakwan,Seram ah cerita The Woman in Black ni.,0,0,0
2012-09-29 16:56:08+00:00,The Woman in Black,kei_is_crazy,masih bingung sama cerita THe Woman In Black... kyaknya ceritanya beda sama yg di novel. filmnya gantung bgt,-1,0,0
2012-08-22 01:27:11+00:00,The Woman in Black,LeoBosong,"serem juga film The Woman In Black 
akhir cerita Daniel Radcliffe nya pun harus mati #hammer:
*klo ntn malem2 sendirian serem sangat tuh*",0,0,0
2012-07-01 03:14:59+00:00,The Woman in Black,araleeniken,Ngulang ntn the Woman in Black. Film yang ngagetin sepanjang cerita. Dendam gak selesai selesai. Yang main harpott,0,0,0
2012-06-14 05:14:39+00:00,The Woman in Black,CerwynChandra,"gilee The Woman in Black ada sekuel nya.. gimana cerita nya?? (""˚_˚)",0,0,0
2012-06-07 21:23:25+00:00,The Woman in Black,drunkinnantes,"Abis liad the woman in black, byasa bgd .kalo cerita kea gtuan mah di supernatural udah byak.",0,0,0
2012-05-31 23:14:23+00:00,The Woman in Black,ichafredie,"jgn heran knp di film the woman in black ada hantu bergaun dan bercadar,ternyata mereka mengadapatasi dari cerita Lady Anne Boleyn Alas..",0,0,0
2012-04-22 07:01:15+00:00,The Woman in Black,giagiagiagiagia,"The woman in black ini cerita serem ya -.-a kayaknya pernah ada ceritanya, soal boneka hantu dimanaa gitu",0,0,0
2012-04-10 08:44:23+00:00,The Woman in Black,rozzyrhapsody,"Iyaa, tapi aku gak mudeng cerita nyaa --' RT @IntanIjue: Bagus itu filmnyaRT @rozzyrhapsody: The woman in black",-1,0,0
2012-04-09 10:42:34+00:00,The Woman in Black,aryachand,"Ide cerita di The Woman In Black ini sama seperti cerita film horor di Indonesia, arwah penasaran, nemuin mayat, balikin ke kubur :(",0,0,0
2012-04-07 16:15:06+00:00,The Woman in Black,puteriray,@windariz The Woman In Black maksut gua gila sereman cerita dikaskus itu sialan nyesel gue kepo -_______________-,0,0,0
2012-04-07 14:21:04+00:00,The Woman in Black,dilalalo,"@katrinfelusi wahhh??? cerita tentang apa rinn? 
geje gt? oiya dila kemarin nntn jg the woman in black. kereeeennn. nntn dirumh tp. haha",1,0,0
2012-04-07 09:11:52+00:00,The Woman in Black,wjd8520,@bgenkarditya The Woman in Black cerita ttg apa ya? W sedikit bingung drtd nontonnya,-1,0,0
2012-04-06 13:23:49+00:00,The Woman in Black,ichaamelissa,"Cerita orphan itu jauh lebih jelas dri pada the woman in black , final destination , drag me to the hell.... Tapi , itulah",0,0,0
2012-04-05 10:20:37+00:00,The Woman in Black,refinemon,"Setelah The Woman In Black, Mr. Potter akan main film dengan cerita tentang pembunuhan yg terjadi di kehidupan nyata. #movie",0,0,0
2012-04-04 11:39:44+00:00,The Woman in Black,kata_kusut,"---&gt; @benzbara_: THE WOMAN IN BLACK. Ngagetin. Cerita biasa aja. Cocoklah buat modusin gebetan, kaget-kaget megang tangan. 3,5/5.",0,0,0
2012-04-04 04:00:47+00:00,The Woman in Black,fnputri95,"@debbiiekartika judul nya the woman in black , keren tau film nya , berjendre horor , di akhir cerita dia mati sma anak nya ketabrak kereta",1,0,0
2012-04-03 02:43:53+00:00,The Woman in Black,tirzhhaa,"Sebenarnya se nda menger ini cerita..judulnya the woman in black,tpi kayak nda nyambung cerita sama judulnya -_-",-1,0,0
2012-03-29 10:15:17+00:00,The Woman in Black,adistyyp,The woman in black cerita gajelas -_-,-1,0,0
2012-03-27 12:08:10+00:00,The Woman in Black,tcsoemarsono,The woman in black ini kenapa cerita nya gak disamain sama Men in black aja sih? Biar gak nyeremin gitu.,0,0,0
2012-03-27 11:49:40+00:00,The Woman in Black,Bigbigger1D,"Tiba2 mimin kepikiran sama film the woman in black, kan filmnya cerita mayat-mayat gitu ya._. Sama ada ibu2 menyeramkan. (c)",0,0,0
2012-03-27 01:00:24+00:00,The Woman in Black,rezkiva,The Woman In Black tuh inti cerita nya wanita yg pake dress hitam keliling2 desa dan neror anak2. Haha,0,0,0
2012-03-25 09:38:13+00:00,The Woman in Black,panreppimustika,"@ditaauliahaha the woman in black gitu aja cerita nya , cuma aga nyeremin doang haha",0,0,0
2012-03-21 14:03:04+00:00,The Woman in Black,KajianSinema,#Repost THE WOMAN IN BLACK. Cerita menyeramkan mulai sejak ia bekerja dirumah mendiang klien nya tsb dan sering melihat sosok wanita.,0,0,0
2012-03-20 12:09:45+00:00,The Woman in Black,pajliali,Woman in black adalah film terseram yg prnh ku tonton ! cerita hantu nya Ini the best.,1,0,0
2012-03-19 15:53:42+00:00,The Woman in Black,rilakkyuma,"Jd gue kira the woman in black itu cerita biografi seorang yg tdnya miskin trs kaya, gktaunya..HAHA bang5at /efek gk baca sinopsis",0,0,0
2012-03-19 08:54:16+00:00,The Woman in Black,mynameisryan65,"Recommended movie --&gt; ""The Woman In Black"" ,..cerita horrornya berasa, soundnya apalagii! Thumbs Up! (Y)",1,0,0
2012-03-19 02:49:23+00:00,The Woman in Black,dvdOriginal,"kmrn admin nntn The Woman In Black. daniel redclife emg udh gede ya.. hhi. filmnya tegang, tp sayang.. banyak yg ga jelas d akhir cerita..",-1,0,0
2012-03-18 14:00:33+00:00,The Woman in Black,nadhirao,The Woman in Black cerita paling tida jelas.,-1,0,0
